#FOODID	taxa
51155000	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_French_or_Vienna
51157000	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_white_hoagie_submarine
51159000	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_sour_dough
51160110	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_sweet_cinnamon_bun_frosted
51161000	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Roll_sweet_with_fruit_no_frosting
51166000	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Croissant
51166200	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Croissant_chocolate
51180010	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bagel
51180030	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bagel_with_raisins
51180080	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bagel_with_fruit_other_than_raisins
51182010	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_stuffing
51184030	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Bread_stick_soft_prepared_with_garlic_and_parmesan_cheese
51185000	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Croutons
51186010	L1_Grain_Product;L2_Yeast;L3_White_breads_rolls;L4_;L5_;Muffin_English
51300110	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat
51300120	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_toasted
51300140	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_made_from_home_recipe_or_purchased_at_bakery
51300150	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_whole_wheat_made_from_home_recipe_or_purchased_at_bakery_toasted
51300175	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_chappatti_or_roti_Indian_bread_wheat
51300180	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_puri_or_poori_Indian_puffed_bread_wheat
51301010	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_wheat_or_cracked_wheat
51301020	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_wheat_or_cracked_wheat_toasted
51301040	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery
51301540	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bread_French_or_Vienna_whole_wheat
51301700	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bagel_wheat
51301750	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bagel_whole_wheat
51301800	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Bagel_wheat_with_raisins
51303030	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Muffin_English_whole_wheat
51320010	L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_;L5_;Roll_wheat_or_cracked_wheat
51401010	L1_Grain_Product;L2_Yeast;L3_Rye_breads_rolls;L4_;L5_;Bread_rye
51404010	L1_Grain_Product;L2_Yeast;L3_Rye_breads_rolls;L4_;L5_;Bread_pumpernickel
51404500	L1_Grain_Product;L2_Yeast;L3_Rye_breads_rolls;L4_;L5_;Bagel_pumpernickel
51501010	L1_Grain_Product;L2_Yeast;L3_Oat_breads;L4_;L5_;Bread_oatmeal
51601010	L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls;L4_;L5_;Bread_multigrain_toasted
51601020	L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls;L4_;L5_;Bread_multigrain
51620000	L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls;L4_;L5_;Roll_multigrain
51630000	L1_Grain_Product;L2_Yeast;L3_Multigrain_breads_rolls;L4_;L5_;Bagel_multigrain
51807000	L1_Grain_Product;L2_Yeast;L3_Other_breads;L4_;L5_;Injera_Americanstyle_Ethiopian_bread
52103000	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_baking_powder_or_buttermilk_type_commercially_baked
52104010	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe
52104040	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_whole_wheat
52105100	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Scone
52105200	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Scone_with_fruit
52201000	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Cornbread_prepared_from_mix
52202060	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Cornbread_made_from_home_recipe
52206010	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Cornbread_muffin_stick_round
52215000	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_NFS
52215100	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_corn
52215200	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_flour_wheat
52215260	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_whole_wheat
52215300	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Taco_shell_corn
52215350	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Taco_shell_flour
52302010	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_fruit
52302600	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_chocolate
52304010	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_wheat_bran
52306700	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_carrot
52404060	L1_Grain_Product;L2_Quick_breads;L3_Other_quick_breads;L4_;L5_;Bread_pumpkin
52405010	L1_Grain_Product;L2_Quick_breads;L3_Other_quick_breads;L4_;L5_;Bread_fruit
53100100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_NS_as_to_type
53104300	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_carrot_diet
53104400	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_coconut_with_icing_or_filling
53104550	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cheesecake_with_fruit
53104600	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cheesecake_chocolate
53105270	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_chocolate_devils_food_or_fudge_with_icing_or_filling
53105275	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_chocolate_devils_food_or_fudge_without_icing_or_filling
53112000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_ice_cream_and_cake_roll_chocolate
53114100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_lemon_with_icing_or_filling
53116000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_pound_without_icing_or_filling
53120270	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_white_with_icing_or_filling
53120275	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_white_without_icing_or_filling
53121270	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_yellow_with_icing_or_filling
53121275	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cakes;L4_;L5_;Cake_or_cupcake_yellow_without_icing_or_filling
53200100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_batter_or_dough_raw
53201000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_NFS
53202000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_almond
53203500	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_biscotti_Italian_sugar_cookie
53204010	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_brownie_without_icing
53205260	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_bar_with_chocolate
53206000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_chocolate_chip
53206020	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_chocolate_chip_made_from_home_recipe_or_purchased_at_a_bakery
53207000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_chocolate_or_fudge
53209005	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_chocolate_with_icing_or_coating
53209015	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_chocolate_sandwich
53222010	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_fortune
53224250	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_lemon_bar
53225000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_macaroon
53233000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_oatmeal
53233010	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_oatmeal_with_raisins
53234000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_peanut_butter
53234100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_peanut_butter_with_chocolate
53238000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_sandwichtype_not_chocolate_or_vanilla
53239000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_shortbread
53239010	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_shortbread_reduced_fat
53239050	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_shortbread_with_icing_or_filling
53240000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_animal
53241500	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_butter_or_sugar
53244020	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_butter_or_sugar_with_icing_or_filling_other_than_chocolate
53247500	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_vanilla_with_caramel_coconut_and_chocolate_coating
53251100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_;L5_;Cookie_rugelach
53300100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Pies_fruit_pies_pie_tarts;L4_;L5_;Pie_NFS
53301500	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Pies_fruit_pies_pie_tarts;L4_;L5_;Pie_apple_one_crust
53304000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Pies_fruit_pies_pie_tarts;L4_;L5_;Pie_blueberry_two_crust
53305000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Pies_fruit_pies_pie_tarts;L4_;L5_;Pie_cherry_two_crust
53307500	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Pies_fruit_pies_pie_tarts;L4_;L5_;Pie_pear_two_crust
53410100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cobblers_eclairs_turnovers_other_pastries;L4_;L5_;Cobbler_apple
53420200	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cobblers_eclairs_turnovers_other_pastries;L4_;L5_;Cream_puff_eclair_custard_or_cream_filled_iced
53450000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cobblers_eclairs_turnovers_other_pastries;L4_;L5_;Turnover_or_dumpling_apple
53452200	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cobblers_eclairs_turnovers_other_pastries;L4_;L5_;Pastry_Italian_with_cheese
53452400	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cobblers_eclairs_turnovers_other_pastries;L4_;L5_;Pastry_puff
53452420	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cobblers_eclairs_turnovers_other_pastries;L4_;L5_;Pastry_puff_custard_or_cream_filled_iced_or_not_iced
53510100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Danish_breakfast_pastries_doughnuts;L4_;L5_;Danish_pastry_with_fruit
53511000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Danish_breakfast_pastries_doughnuts;L4_;L5_;Danish_pastry_with_cheese
53520110	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Danish_breakfast_pastries_doughnuts;L4_;L5_;Doughnut_cake_type
53521110	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Danish_breakfast_pastries_doughnuts;L4_;L5_;Doughnut_raised_or_yeast
53521130	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Danish_breakfast_pastries_doughnuts;L4_;L5_;Doughnut_raised_or_yeast_chocolate_covered
53530000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Danish_breakfast_pastries_doughnuts;L4_;L5_;Breakfast_tart
53610100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Coffee_cake_not_yeast;L4_;L5_;Coffee_cake_crumb_or_quickbread_type
53710500	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Kelloggs_NutriGrain_Cereal_Bar
53710504	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Kelloggs_NutriGrain_Fruit_and_Nut_Bar
53710802	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Kashi_TLC_Chewy_Granola_Bar
53710806	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Kashi_TLC_Crunchy_Granola_Bar
53710900	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Nature_Valley_Chewy_Trail_Mix_Granola_Bar
53710902	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Nature_Valley_Chewy_Granola_Bar_with_Yogurt_Coating
53710904	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Nature_Valley_Sweet_and_Salty_Granola_Bar
53710906	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Nature_Valley_Crunchy_Granola_Bar
53711000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Quaker_Chewy_Granola_Bar
53711100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Quaker_Granola_Bites
53712000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Snack_bar_oatmeal
53712100	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Granola_bar_NFS
53712200	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Granola_bar_lowfat_NFS
53714200	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Granola_bar_chocolatecoated_NFS
53714210	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Granola_bar_with_coconut_chocolatecoated
53714220	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Granola_bar_with_nuts_chocolatecoated
53714400	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Granola_bar_with_rice_cereal
53714520	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Cereal_bars_granola_bars;L5_;Breakfast_bar_cereal_crust_with_fruit_filling_lowfat
53720200	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Nutrition_bars_protein_energy_meal;L5_;Clif_Bar
53720300	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Nutrition_bars_protein_energy_meal;L5_;PowerBar
53720700	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Nutrition_bars_protein_energy_meal;L5_;Tigers_Milk_bar
53729000	L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Nutrition_bars_protein_energy_meal;L5_;Nutrition_bar_or_meal_replacement_bar_NFS
54001000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Crackers_NS_as_to_type;L4_;L5_;Crackers_NS_as_to_sweet_or_nonsweet
54102010	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Sweet_crackers;L4_;L5_;Crackers_graham
54205010	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Low_sodium_crackers;L4_;L5_;Cracker_snack_low_sodium
54301000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Cracker_snack
54304000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Cracker_cheese
54305000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Crispbread_wheat_no_added_fat
54309000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Crackers_oat
54319000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Crackers_rice
54319010	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Puffed_rice_cake
54322000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Crispbread_rye_no_added_fat
54325000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Crackers_saltine
54325050	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Crackers_saltine_whole_wheat
54328100	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Cracker_sandwichtype_peanut_butter_filled
54334000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Crackers_toast_thins_rye_pumpernickel_white_flour
54337000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Cracker_100_whole_wheat
54338100	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Nonsweet_crackers;L4_;L5_;Crackers_wheat_reduced_fat
54401020	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Salty_snacks_corn_or_cornmeal_base_corn_chips_corncheese_chips
54401050	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Salty_snacks_corn_or_cornmeal_base_corn_puffs_and_twists_corncheese_puffs_and_twists
54401080	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Salty_snacks_corn_or_cornmeal_base_tortilla_chips
54401090	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Salty_snacks_corn_or_cornmeal_base_corn_chips_corncheese_chips_unsalted
54402080	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Salty_snacks_corn_or_cornmeal_base_tortilla_chips_unsalted
54402600	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Salty_snacks_multigrain_whole_grain_chips_made_with_whole_corn_whole_wheat_rice_flour_and_whole_oat_flour
54403000	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Popcorn_popped_in_oil_unbuttered
54403010	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Popcorn_airpopped_no_butter_or_no_oil_added
54403020	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Popcorn_popped_in_oil_buttered
54403050	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Popcorn_flavored
54403070	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Popcorn_popped_in_oil_lowfat
54403110	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Popcorn_sugar_syrup_or_caramelcoated
54403120	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Popcorn_sugar_syrup_or_caramelcoated_with_nuts
54408010	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Pretzels_hard
54408020	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Pretzels_soft
54408200	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Pretzel_hard_chocolatecoated
54408300	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Pretzels_cheesefilled
54420010	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Multigrain_mixture_pretzels_cereal_andor_crackers_nuts
54420200	L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_;L5_;Multigrain_mixture_bread_sticks_sesame_nuggets_pretzels_rye_chips
55101000	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_plain
55103000	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_with_fruit
55105100	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_cornmeal
55105200	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_whole_wheat
55201000	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles;L4_;L5_;Waffle_plain
55203600	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles;L4_;L5_;Waffle_chocolate_chip
55301000	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_French_toast;L4_;L5_;French_toast_plain
55401000	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Crepes;L4_;L5_;Crepe_plain
55701000	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Rice_flour_cakes;L4_;L5_;Cake_made_with_glutinous_rice
56101000	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_cooked_NS_as_to_fat_added_in_cooking
56101030	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_cooked_fat_added_in_cooking
56102010	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_whole_wheat_cooked_fat_not_added_in_cooking
56112010	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_cooked_fat_not_added_in_cooking
56112030	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_cooked_fat_added_in_cooking
56116000	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_chow_mein
56117090	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_NS_as_to_fat_added_in_cooking
56117100	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_fat_not_added_in_cooking
56117110	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_fat_added_in_cooking
56130000	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_NS_as_to_fat_added_in_cooking
